"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000164010.14","ERMAP",516,251
"ENSG00000164011.17","ZNF691",140,100
"ENSG00000164022.16","AIMP1",898,775
"ENSG00000164023.14","SGMS2",465,268
"ENSG00000164024.11","METAP1",655,1139
"ENSG00000164031.16","DNAJB14",537,626
"ENSG00000164032.11","H2AFZ",3847,4549
"ENSG00000164037.16","SLC9B1",3,3
"ENSG00000164038.14","SLC9B2",57,36
"ENSG00000164039.14","BDH2",454,212
"ENSG00000164040.16","PGRMC2",1156,760
"ENSG00000164045.11","CDC25A",215,175
"ENSG00000164048.13","ZNF589",218,284
"ENSG00000164049.14","FBXW12",2,2
"ENSG00000164050.12","PLXNB1",12273,1817
"ENSG00000164051.13","CCDC51",437,329
"ENSG00000164053.20","ATRIP",174,122
"ENSG00000164054.15","SHISA5",2038,2081
"ENSG00000164056.10","SPRY1",521,639
"ENSG00000164061.4","BSN",188,197
"ENSG00000164062.12","APEH",1814,1949
"ENSG00000164066.12","INTU",383,284
"ENSG00000164068.15","RNF123",962,618
"ENSG00000164070.11","HSPA4L",250,193
"ENSG00000164073.10","MFSD8",317,221
"ENSG00000164074.15","ABHD18",254,245
"ENSG00000164076.16","CAMKV",7,53
"ENSG00000164077.14","MON1A",101,126
"ENSG00000164078.12","MST1R",282,615
"ENSG00000164080.13","RAD54L2",804,618
"ENSG00000164081.12","TEX264",401,333
"ENSG00000164082.14","GRM2",12,18
"ENSG00000164086.9","DUSP7",262,562
"ENSG00000164087.7","POC1A",169,289
"ENSG00000164088.17","PPM1M",93,142
"ENSG00000164091.11","WDR82",1841,1583
"ENSG00000164093.16","PITX2",NA,2
"ENSG00000164096.12","C4orf3",1302,674
"ENSG00000164099.3","PRSS12",39,231
"ENSG00000164100.8","NDST3",14,1
"ENSG00000164104.11","HMGB2",2662,1737
"ENSG00000164105.3","SAP30",239,170
"ENSG00000164106.7","SCRG1",1,NA
"ENSG00000164107.8","HAND2",37,6
"ENSG00000164109.13","MAD2L1",368,783
"ENSG00000164111.14","ANXA5",3302,3039
"ENSG00000164112.13","TMEM155",5,NA
"ENSG00000164114.18","MAP9",308,143
"ENSG00000164117.13","FBXO8",304,207
"ENSG00000164118.12","CEP44",323,326
"ENSG00000164120.13","HPGD",419,22
"ENSG00000164124.10","TMEM144",177,176
"ENSG00000164125.15","FAM198B",49,15
"ENSG00000164128.6","NPY1R",4,1
"ENSG00000164134.12","NAA15",941,1165
"ENSG00000164136.16","IL15",374,127
"ENSG00000164142.15","FAM160A1",154,160
"ENSG00000164144.15","ARFIP1",382,450
"ENSG00000164151.11","ICE1",1711,1144
"ENSG00000164162.13","ANAPC10",129,119
"ENSG00000164163.10","ABCE1",1266,1420
"ENSG00000164164.16","OTUD4",1879,1076
"ENSG00000164167.11","LSM6",264,190
"ENSG00000164168.7","TMEM184C",653,453
"ENSG00000164169.12","PRMT9",132,127
"ENSG00000164171.10","ITGA2",133,1384
"ENSG00000164172.18","MOCS2",776,847
"ENSG00000164175.14","SLC45A2",4,1
"ENSG00000164180.13","TMEM161B",656,562
"ENSG00000164181.13","ELOVL7",681,898
"ENSG00000164182.10","NDUFAF2",304,391
"ENSG00000164185.5","ZNF474",3,3
"ENSG00000164187.6","LMBRD2",319,405
"ENSG00000164190.17","NIPBL",1836,1294
"ENSG00000164197.11","RNF180",60,25
"ENSG00000164199.17","ADGRV1",83,51
"ENSG00000164209.16","SLC25A46",1246,725
"ENSG00000164211.12","STARD4",273,549
"ENSG00000164219.9","PGGT1B",438,396
"ENSG00000164220.6","F2RL2",2,2
"ENSG00000164221.12","CCDC112",527,542
"ENSG00000164236.11","ANKRD33B",5887,2442
"ENSG00000164237.8","CMBL",27,15
"ENSG00000164241.13","C5orf63",136,49
"ENSG00000164244.20","PRRC1",1902,1829
"ENSG00000164251.4","F2RL1",356,626
"ENSG00000164252.12","AGGF1",487,392
"ENSG00000164253.13","WDR41",755,548
"ENSG00000164256.10","PRDM9",NA,4
"ENSG00000164258.11","NDUFS4",733,534
"ENSG00000164266.10","SPINK1",1,NA
"ENSG00000164283.12","ESM1",4,8
"ENSG00000164284.14","GRPEL2",500,779
"ENSG00000164287.12","CDC20B",7,3
"ENSG00000164291.16","ARSK",218,286
"ENSG00000164292.12","RHOBTB3",1406,514
"ENSG00000164294.13","GPX8",1082,828
"ENSG00000164296.6","TIGD6",112,98
"ENSG00000164299.6","SPZ1",3,NA
"ENSG00000164300.16","SERINC5",1158,1240
"ENSG00000164304.15","CAGE1",2,1
"ENSG00000164305.18","CASP3",496,644
"ENSG00000164306.10","PRIMPOL",156,131
"ENSG00000164307.12","ERAP1",1162,554
"ENSG00000164308.16","ERAP2",164,86
"ENSG00000164309.14","CMYA5",87,105
"ENSG00000164318.17","EGFLAM",324,213
"ENSG00000164323.13","CFAP97",531,512
"ENSG00000164325.7","TMEM174",2,NA
"ENSG00000164327.12","RICTOR",988,1046
"ENSG00000164329.13","TENT2",874,983
"ENSG00000164330.16","EBF1",51,7
"ENSG00000164331.9","ANKRA2",466,264
"ENSG00000164332.7","UBLCP1",874,713
"ENSG00000164338.9","UTP15",564,479
"ENSG00000164342.12","TLR3",265,75
"ENSG00000164344.15","KLKB1",18,NA
"ENSG00000164346.9","NSA2",1436,1127
"ENSG00000164347.17","GFM2",1039,1147
"ENSG00000164362.19","TERT",63,32
"ENSG00000164363.9","SLC6A18",4,NA
"ENSG00000164366.3","CCDC127",511,680
"ENSG00000164379.6","FOXQ1",350,521
"ENSG00000164385.8","LINC01600",8,NA
"ENSG00000164393.8","ADGRF2",23,7
"ENSG00000164398.12","ACSL6",NA,1
"ENSG00000164400.5","CSF2",NA,4
"ENSG00000164402.13","SEPT8",2350,1836
"ENSG00000164403.14","SHROOM1",590,564
"ENSG00000164404.8","GDF9",14,15
"ENSG00000164405.10","UQCRQ",1782,1592
"ENSG00000164406.7","LEAP2",18,15
"ENSG00000164411.11","GJB7",19,3
"ENSG00000164414.17","SLC35A1",176,132
"ENSG00000164418.20","GRIK2",2,NA
"ENSG00000164430.15","CGAS",120,411
"ENSG00000164438.5","TLX3",1,NA
"ENSG00000164440.14","TXLNB",83,16
"ENSG00000164442.9","CITED2",1895,748
"ENSG00000164451.13","CALHM4",5,NA
"ENSG00000164463.12","CREBRF",700,572
"ENSG00000164465.18","DCBLD1",108,106
"ENSG00000164466.12","SFXN1",1108,1201
"ENSG00000164483.16","SAMD3",2,NA
"ENSG00000164484.11","TMEM200A",2,7
"ENSG00000164485.14","IL22RA2",44,2
"ENSG00000164488.11","DACT2",322,304
"ENSG00000164494.11","PDSS2",273,265
"ENSG00000164506.14","STXBP5",528,306
"ENSG00000164509.13","IL31RA",NA,4
"ENSG00000164512.17","ANKRD55",4,NA
"ENSG00000164520.11","RAET1E",NA,4
"ENSG00000164530.14","PI16",NA,9
"ENSG00000164532.10","TBX20",4,1
"ENSG00000164535.14","DAGLB",382,403
"ENSG00000164542.12","KIAA0895",711,347
"ENSG00000164543.6","STK17A",415,876
"ENSG00000164548.10","TRA2A",2487,1308
"ENSG00000164556.7","FAM183BP",3,2
"ENSG00000164574.15","GALNT10",721,619
"ENSG00000164576.11","SAP30L",915,491
"ENSG00000164587.12","RPS14",26279,15607
"ENSG00000164591.13","MYOZ3",15,37
"ENSG00000164597.13","COG5",1011,1185
"ENSG00000164603.11","BMT2",291,218
"ENSG00000164604.12","GPR85",NA,2
"ENSG00000164609.9","SLU7",1345,1173
"ENSG00000164610.8","RP9",520,400
"ENSG00000164611.12","PTTG1",677,1510
"ENSG00000164615.4","CAMLG",878,746
"ENSG00000164619.9","BMPER",31,9
"ENSG00000164620.8","RELL2",212,402
"ENSG00000164621.5","SMAD5-AS1",2,NA
"ENSG00000164626.8","KCNK5",543,1065
"ENSG00000164627.17","KIF6",123,44
"ENSG00000164631.18","ZNF12",1224,736
"ENSG00000164638.10","SLC29A4",64,175
"ENSG00000164647.8","STEAP1",263,172
"ENSG00000164649.19","CDCA7L",2336,1311
"ENSG00000164651.16","SP8",77,82
"ENSG00000164654.15","MIOS",582,326
"ENSG00000164659.14","KIAA1324L",489,234
"ENSG00000164663.14","USP49",385,428
"ENSG00000164669.13","INTS4P1",13,3
"ENSG00000164674.15","SYTL3",80,63
"ENSG00000164675.10","IQUB",1,1
"ENSG00000164683.16","HEY1",7,40
"ENSG00000164684.13","ZNF704",784,496
"ENSG00000164687.10","FABP5",523,500
"ENSG00000164690.7","SHH",4,14
"ENSG00000164691.17","TAGAP",61,28
"ENSG00000164692.17","COL1A2",7659,3707
"ENSG00000164694.16","FNDC1",1,NA
"ENSG00000164695.4","CHMP4C",599,339
"ENSG00000164707.15","SLC13A4",7,7
"ENSG00000164708.5","PGAM2",228,117
"ENSG00000164713.9","BRI3",2246,1458
"ENSG00000164715.5","LMTK2",1357,1059
"ENSG00000164729.7","SLC35G3",1,NA
"ENSG00000164733.20","CTSB",11267,19083
"ENSG00000164736.5","SOX17",2309,2088
"ENSG00000164742.15","ADCY1",357,722
"ENSG00000164744.12","SUN3",6,11
"ENSG00000164746.13","C7orf57",21,36
"ENSG00000164751.14","PEX2",576,448
"ENSG00000164754.14","RAD21",4163,5534
"ENSG00000164756.12","SLC30A8",1,NA
"ENSG00000164758.7","MED30",172,185
"ENSG00000164761.8","TNFRSF11B",64,204
"ENSG00000164764.10","SBSPON",1463,257
"ENSG00000164776.9","PHKG1",26,24
"ENSG00000164778.4","EN2",8,1
"ENSG00000164794.8","KCNV1",NA,1
"ENSG00000164808.16","SPIDR",827,703
"ENSG00000164815.10","ORC5",349,283
"ENSG00000164818.15","DNAAF5",1017,741
"ENSG00000164823.10","OSGIN2",688,885
"ENSG00000164825.3","DEFB1",1719,809
"ENSG00000164828.17","SUN1",8929,6886
"ENSG00000164830.18","OXR1",752,862
"ENSG00000164845.16","FAM86FP",5,NA
"ENSG00000164849.9","GPR146",36,18
"ENSG00000164850.14","GPER1",14,10
"ENSG00000164855.15","TMEM184A",1630,707
"ENSG00000164867.10","NOS3",53,283
"ENSG00000164871.17","SPAG11B",1,NA
"ENSG00000164877.18","MICALL2",1296,1303
"ENSG00000164879.6","CA3",25,3
"ENSG00000164880.15","INTS1",3546,3044
"ENSG00000164885.12","CDK5",399,503
"ENSG00000164889.13","SLC4A2",3038,2743
"ENSG00000164896.19","FASTK",3307,2203
"ENSG00000164897.12","TMUB1",1479,1414
"ENSG00000164898.12","FMC1",158,143
"ENSG00000164900.4","GBX1",NA,3
"ENSG00000164902.13","PHAX",799,694
"ENSG00000164904.17","ALDH7A1",1398,1772
"ENSG00000164916.10","FOXK1",1893,2275
"ENSG00000164919.10","COX6C",2806,3484
"ENSG00000164920.9","OSR2",145,45
"ENSG00000164924.17","YWHAZ",13571,14531
"ENSG00000164929.16","BAALC",26,86
"ENSG00000164930.11","FZD6",866,401
"ENSG00000164932.12","CTHRC1",122,113
"ENSG00000164933.11","SLC25A32",130,86
"ENSG00000164934.13","DCAF13",1222,1019
"ENSG00000164935.6","DCSTAMP",1,NA
"ENSG00000164938.13","TP53INP1",952,838
"ENSG00000164941.13","INTS8",924,954
"ENSG00000164944.11","VIRMA",1538,1573
"ENSG00000164946.19","FREM1",87,10
"ENSG00000164949.7","GEM",25,162
"ENSG00000164951.15","PDP1",2972,3917
"ENSG00000164953.15","TMEM67",548,270
"ENSG00000164961.15","WASHC5",1113,809
"ENSG00000164967.9","RPP25L",145,120
"ENSG00000164970.14","FAM219A",482,567
"ENSG00000164972.12","C9orf24",8,1
"ENSG00000164975.15","SNAPC3",603,760
"ENSG00000164976.8","MYORG",516,269
"ENSG00000164978.17","NUDT2",152,81
"ENSG00000164983.7","TMEM65",1000,1423
"ENSG00000164985.14","PSIP1",1345,1244
"ENSG00000164989.16","CCDC171",51,28
"ENSG00000165006.13","UBAP1",1018,974
"ENSG00000165023.6","DIRAS2",52,119
"ENSG00000165025.14","SYK",836,437
"ENSG00000165028.11","NIPSNAP3B",20,33
"ENSG00000165029.15","ABCA1",1014,390
"ENSG00000165030.3","NFIL3",398,457
"ENSG00000165046.12","LETM2",62,89
"ENSG00000165055.15","METTL2B",709,665
"ENSG00000165060.12","FXN",141,56
"ENSG00000165066.12","NKX6-3",4,NA
"ENSG00000165071.14","TMEM71",25,206
"ENSG00000165072.9","MAMDC2",419,1662
"ENSG00000165076.13","PRSS37",1,NA
"ENSG00000165078.12","CPA6",NA,4
"ENSG00000165084.15","C8orf34",15,14
"ENSG00000165091.16","TMC1",1,6
"ENSG00000165092.12","ALDH1A1",17,18
"ENSG00000165097.14","KDM1B",597,566
"ENSG00000165102.14","HGSNAT",1570,1076
"ENSG00000165105.9","RASEF",268,203
"ENSG00000165113.12","GKAP1",146,176
"ENSG00000165115.14","KIF27",133,107
"ENSG00000165118.14","C9orf64",354,320
"ENSG00000165119.20","HNRNPK",12454,8601
"ENSG00000165121.11","AL353743.1",75,47
"ENSG00000165124.17","SVEP1",83,8
"ENSG00000165125.19","TRPV6",689,246
"ENSG00000165138.17","ANKS6",1183,617
"ENSG00000165140.10","FBP1",133,104
"ENSG00000165152.8","TMEM246",832,348
"ENSG00000165156.14","ZHX1",705,603
"ENSG00000165164.13","CFAP47",41,14
"ENSG00000165168.7","CYBB",271,275
"ENSG00000165169.10","DYNLT3",356,297
"ENSG00000165171.10","METTL27",192,255
"ENSG00000165175.15","MID1IP1",1386,924
"ENSG00000165178.9","NCF1C",7,23
"ENSG00000165185.14","KIAA1958",254,259
"ENSG00000165186.11","PTCHD1",3,12
"ENSG00000165188.13","RNF183",50,60
"ENSG00000165194.15","PCDH19",106,110
"ENSG00000165195.15","PIGA",279,145
"ENSG00000165202.3","OR1Q1",1,NA
"ENSG00000165209.18","STRBP",1234,967
"ENSG00000165215.6","CLDN3",11079,6085
"ENSG00000165219.21","GAPVD1",767,876
"ENSG00000165233.17","CARD19",502,532
"ENSG00000165238.16","WNK2",1334,1279
"ENSG00000165240.19","ATP7A",232,112
"ENSG00000165244.6","ZNF367",244,161
"ENSG00000165259.13","HDX",127,89
"ENSG00000165264.10","NDUFB6",408,402
"ENSG00000165269.12","AQP7",7,1
"ENSG00000165271.16","NOL6",881,697
"ENSG00000165272.15","AQP3",200,52
"ENSG00000165275.9","TRMT10B",100,62
"ENSG00000165280.15","VCP",3879,4257
"ENSG00000165282.13","PIGO",859,590
"ENSG00000165283.15","STOML2",1271,1222
"ENSG00000165288.10","BRWD3",835,783
"ENSG00000165300.7","SLITRK5",30,31
"ENSG00000165304.7","MELK",434,829
"ENSG00000165309.13","ARMC3",129,105
"ENSG00000165312.6","OTUD1",1033,762
"ENSG00000165322.17","ARHGAP12",2133,2130
"ENSG00000165323.15","FAT3",1,NA
"ENSG00000165325.13","DEUP1",7,2
"ENSG00000165338.16","HECTD2",491,200
"ENSG00000165349.11","SLC7A3",18,23
"ENSG00000165355.7","FBXO33",682,551
"ENSG00000165359.15","INTS6L",425,239
"ENSG00000165370.1","GPR101",1,NA
"ENSG00000165389.6","SPTSSA",1180,1320
"ENSG00000165392.9","WRN",392,352
"ENSG00000165406.15","MARCH8",2159,1459
"ENSG00000165409.17","TSHR",174,1
"ENSG00000165410.14","CFL2",1059,567
"ENSG00000165416.14","SUGT1",745,657
"ENSG00000165417.11","GTF2A1",1240,1164
"ENSG00000165424.6","ZCCHC24",305,331
"ENSG00000165434.7","PGM2L1",188,501
"ENSG00000165443.11","PHYHIPL",147,97
"ENSG00000165449.11","SLC16A9",392,321
"ENSG00000165457.13","FOLR2",34,19
"ENSG00000165458.13","INPPL1",5735,3450
"ENSG00000165462.5","PHOX2A",63,39
"ENSG00000165474.6","GJB2",186,2681
"ENSG00000165475.14","CRYL1",339,755
"ENSG00000165476.13","REEP3",1278,1437
"ENSG00000165478.6","HEPACAM",3,NA
"ENSG00000165480.15","SKA3",409,643
"ENSG00000165487.13","MICU2",1017,860
"ENSG00000165490.12","DDIAS",91,175
"ENSG00000165494.11","PCF11",1154,754
"ENSG00000165495.15","PKNOX2",10,4
"ENSG00000165501.16","LRR1",232,219
"ENSG00000165502.6","RPL36AL",2545,2488
"ENSG00000165506.14","DNAAF2",603,455
"ENSG00000165507.8","DEPP1",3498,976
"ENSG00000165509.13","MAGEC3",1,1
"ENSG00000165511.6","C10orf25",175,85
"ENSG00000165512.4","ZNF22",1187,643
"ENSG00000165516.10","KLHDC2",1732,1121
"ENSG00000165521.15","EML5",87,16
"ENSG00000165525.17","NEMF",1994,1316
"ENSG00000165526.8","RPUSD4",388,288
"ENSG00000165527.6","ARF6",6181,4925
"ENSG00000165533.18","TTC8",632,373
"ENSG00000165548.10","TMEM63C",181,143
"ENSG00000165553.4","NGB",3,4
"ENSG00000165555.9","NOXRED1",10,6
"ENSG00000165568.17","AKR1E2",149,110
"ENSG00000165572.7","KBTBD6",168,258
"ENSG00000165583.14","SSX5",5,NA
"ENSG00000165588.16","OTX2",NA,1
"ENSG00000165591.6","FAAH2",262,102
"ENSG00000165606.8","DRGX",9,NA
"ENSG00000165609.12","NUDT5",2051,2065
"ENSG00000165617.14","DACT1",46,17
"ENSG00000165621.8","OXGR1",51,12
"ENSG00000165626.17","BEND7",1583,1363
"ENSG00000165629.19","ATP5F1C",4586,4358
"ENSG00000165630.13","PRPF18",589,604
"ENSG00000165632.7","TAF3",582,602
"ENSG00000165633.12","VSTM4",51,51
"ENSG00000165637.13","VDAC2",4915,5786
"ENSG00000165643.10","SOHLH1",2,NA
"ENSG00000165644.10","COMTD1",844,299
"ENSG00000165646.13","SLC18A2",4,12
"ENSG00000165650.11","PDZD8",1779,1460
"ENSG00000165655.16","ZNF503",5001,1722
"ENSG00000165660.7","ABRAXAS2",649,805
"ENSG00000165661.16","QSOX2",730,906
"ENSG00000165669.13","FAM204A",1303,926
"ENSG00000165671.20","NSD1",3455,2510
"ENSG00000165672.6","PRDX3",3689,4310
"ENSG00000165675.16","ENOX2",221,179
"ENSG00000165678.20","GHITM",8125,8971
"ENSG00000165684.4","SNAPC4",715,509
"ENSG00000165685.8","TMEM52B",7,NA
"ENSG00000165688.11","PMPCA",1008,811
"ENSG00000165689.16","ENTR1",535,667
"ENSG00000165694.9","FRMD7",1,1
"ENSG00000165695.9","AK8",32,12
"ENSG00000165698.15","SPACA9",96,71
"ENSG00000165699.14","TSC1",962,804
"ENSG00000165702.14","GFI1B",5,1
"ENSG00000165704.14","HPRT1",1135,722
"ENSG00000165714.10","BORCS5",219,344
"ENSG00000165716.10","FAM69B",310,127
"ENSG00000165724.5","ZMYND19",381,449
"ENSG00000165730.15","STOX1",203,83
"ENSG00000165731.18","RET",95,127
"ENSG00000165732.12","DDX21",7707,8076
"ENSG00000165733.7","BMS1",2629,2586
"ENSG00000165752.16","STK32C",385,464
"ENSG00000165757.8","JCAD",614,793
"ENSG00000165775.17","FUNDC2",1049,452
"ENSG00000165782.10","PIP4P1",2902,2083
"ENSG00000165792.17","METTL17",4672,3569
"ENSG00000165794.9","SLC39A2",11,9
"ENSG00000165795.23","NDRG2",1440,1770
"ENSG00000165799.4","RNASE7",1,1
"ENSG00000165801.9","ARHGEF40",3634,2594
"ENSG00000165802.22","NSMF",1121,1155
"ENSG00000165804.15","ZNF219",5098,2665
"ENSG00000165805.9","C12orf50",1,2
"ENSG00000165806.19","CASP7",687,622
"ENSG00000165807.7","PPP1R36",45,39
"ENSG00000165810.16","BTNL9",325,258
"ENSG00000165813.19","CCDC186",1416,1519
"ENSG00000165816.12","VWA2",304,173
"ENSG00000165819.11","METTL3",7296,5615
"ENSG00000165821.11","SALL2",2819,3637
"ENSG00000165828.14","PRAP1",2,30
"ENSG00000165832.5","TRUB1",978,1085
"ENSG00000165861.13","ZFYVE1",699,660
"ENSG00000165863.16","C10orf82",139,160
"ENSG00000165868.14","HSPA12A",1031,515
"ENSG00000165874.13","SHLD2P1",11,4
"ENSG00000165879.8","FRAT1",272,212
"ENSG00000165886.4","UBTD1",795,908
"ENSG00000165887.11","ANKRD2",143,50
"ENSG00000165891.15","E2F7",155,130
"ENSG00000165895.18","ARHGAP42",157,105
"ENSG00000165898.13","ISCA2",472,439
"ENSG00000165899.11","OTOGL",36,3
"ENSG00000165905.17","LARGE2",671,236
"ENSG00000165912.15","PACSIN3",242,467
"ENSG00000165914.14","TTC7B",521,497
"ENSG00000165915.13","SLC39A13",869,343
"ENSG00000165916.8","PSMC3",1563,1394
"ENSG00000165917.9","RAPSN",56,15
"ENSG00000165923.15","AGBL2",78,31
"ENSG00000165929.12","TC2N",1181,1368
"ENSG00000165934.12","CPSF2",1167,1364
"ENSG00000165935.9","SMCO2",NA,6
"ENSG00000165943.4","MOAP1",1699,1156
"ENSG00000165948.10","IFI27L1",136,96
"ENSG00000165949.12","IFI27",3855,4382
"ENSG00000165959.11","CLMN",1869,3378
"ENSG00000165966.15","PDZRN4",386,36
"ENSG00000165972.12","CCDC38",16,5
"ENSG00000165983.14","PTER",362,531
"ENSG00000165985.9","C1QL3",6,2
"ENSG00000165995.19","CACNB2",8,1
"ENSG00000165996.13","HACD1",4,3
"ENSG00000165997.4","ARL5B",3465,1329
"ENSG00000166002.6","SMCO4",102,75
"ENSG00000166004.14","CEP295",289,307
"ENSG00000166006.13","KCNC2",11,1
"ENSG00000166012.16","TAF1D",3373,2992
"ENSG00000166016.5","ABTB2",265,565
"ENSG00000166024.13","R3HCC1L",518,411
"ENSG00000166025.17","AMOTL1",302,712
"ENSG00000166033.12","HTRA1",2639,853
"ENSG00000166035.10","LIPC",27,28
"ENSG00000166037.10","CEP57",896,876
"ENSG00000166046.10","TCP11L2",312,295
"ENSG00000166049.10","PASD1",6,1
"ENSG00000166068.12","SPRED1",742,748
"ENSG00000166073.10","GPR176",256,165
"ENSG00000166086.12","JAM3",5,4
"ENSG00000166091.20","CMTM5",NA,2
"ENSG00000166104.15","AC126323.1",1,7
"ENSG00000166106.3","ADAMTS15",1294,287
"ENSG00000166111.9","SVOP",4,NA
"ENSG00000166118.7","SPATA19",2,NA
"ENSG00000166123.13","GPT2",886,1084
"ENSG00000166126.10","AMN",218,202
"ENSG00000166128.12","RAB8B",344,491
"ENSG00000166130.14","IKBIP",694,500
"ENSG00000166133.17","RPUSD2",279,263
"ENSG00000166135.13","HIF1AN",2807,2004
"ENSG00000166136.15","NDUFB8",824,722
"ENSG00000166140.17","ZFYVE19",591,635
"ENSG00000166143.9","PPP1R14D",29,9
"ENSG00000166145.14","SPINT1",5324,5785
"ENSG00000166147.13","FBN1",415,235
"ENSG00000166153.16","DEPDC4",23,45
"ENSG00000166164.15","BRD7",1242,908
"ENSG00000166165.12","CKB",4792,3554
"ENSG00000166166.12","TRMT61A",813,423
"ENSG00000166167.17","BTRC",1544,1439
"ENSG00000166169.16","POLL",1052,962
"ENSG00000166170.9","BAG5",1625,1338
"ENSG00000166171.12","DPCD",774,574
"ENSG00000166173.10","LARP6",634,735
"ENSG00000166181.12","API5",1637,2078
"ENSG00000166183.15","ASPG",181,104
"ENSG00000166188.2","ZNF319",317,205
"ENSG00000166189.7","HPS6",764,642
"ENSG00000166192.14","SENP8",41,38
"ENSG00000166197.16","NOLC1",4922,4813
"ENSG00000166199.12","ALKBH3",397,308
"ENSG00000166200.14","COPS2",1396,1315
"ENSG00000166206.14","GABRB3",65,19
"ENSG00000166220.12","TBATA",9,NA
"ENSG00000166224.16","SGPL1",5904,3565
"ENSG00000166225.8","FRS2",1007,782
"ENSG00000166226.12","CCT2",4641,3981
"ENSG00000166228.8","PCBD1",2137,1375
"ENSG00000166233.14","ARIH1",1891,1782
"ENSG00000166246.13","C16orf71",26,4
"ENSG00000166250.11","CLMP",5,7
"ENSG00000166257.8","SCN3B",149,56
"ENSG00000166260.11","COX11",726,677
"ENSG00000166261.10","ZNF202",405,203
"ENSG00000166262.15","FAM227B",70,34
"ENSG00000166263.13","STXBP4",205,98
"ENSG00000166265.11","CYYR1",1,1
"ENSG00000166266.13","CUL5",738,687
"ENSG00000166268.10","MYRFL",6,4
"ENSG00000166272.17","WBP1L",2704,1809
"ENSG00000166275.15","BORCS7",643,239
"ENSG00000166278.14","C2",1663,587
"ENSG00000166289.5","PLEKHF1",517,715
"ENSG00000166292.11","TMEM100",625,97
"ENSG00000166295.8","ANAPC16",3963,3316
"ENSG00000166311.9","SMPD1",566,341
"ENSG00000166313.18","APBB1",681,405
"ENSG00000166317.11","SYNPO2L",24,11
"ENSG00000166321.13","NUDT13",33,23
"ENSG00000166323.12","C11orf65",7,4
"ENSG00000166326.6","TRIM44",4535,2712
"ENSG00000166333.13","ILK",1745,1091
"ENSG00000166337.9","TAF10",1283,846
"ENSG00000166340.16","TPP1",2996,1768
"ENSG00000166341.7","DCHS1",231,165
"ENSG00000166343.9","MSS51",93,85
"ENSG00000166347.18","CYB5A",366,433
"ENSG00000166348.18","USP54",2745,1915
"ENSG00000166349.9","RAG1",35,24
"ENSG00000166352.15","C11orf74",309,156
"ENSG00000166359.10","WDR88",NA,1
"ENSG00000166377.20","ATP9B",267,118
"ENSG00000166387.12","PPFIBP2",614,305
"ENSG00000166394.14","CYB5R2",195,426
"ENSG00000166396.12","SERPINB7",15,31
"ENSG00000166398.12","KIAA0355",1531,1254
"ENSG00000166401.14","SERPINB8",405,135
"ENSG00000166402.8","TUB",1254,722
"ENSG00000166405.14","RIC3",1116,309
"ENSG00000166407.13","LMO1",57,18
"ENSG00000166411.13","IDH3A",876,800
"ENSG00000166415.14","WDR72",528,233
"ENSG00000166426.7","CRABP1",69,35
"ENSG00000166428.13","PLD4",37,19
"ENSG00000166432.14","ZMAT1",968,185
"ENSG00000166435.15","XRRA1",111,94
"ENSG00000166436.16","TRIM66",545,333
"ENSG00000166439.5","RNF169",488,565
"ENSG00000166441.12","RPL27A",26849,14882
"ENSG00000166444.18","ST5",3497,1294
"ENSG00000166446.14","CDYL2",112,182
"ENSG00000166448.14","TMEM130",7,7
"ENSG00000166450.12","PRTG",11,12
"ENSG00000166451.13","CENPN",348,527
"ENSG00000166452.11","AKIP1",338,653
"ENSG00000166454.9","ATMIN",970,623
"ENSG00000166455.13","C16orf46",5,19
"ENSG00000166471.10","TMEM41B",1337,1496
"ENSG00000166473.17","PKD1L2",408,256
"ENSG00000166477.12","LEO1",415,563
"ENSG00000166478.9","ZNF143",311,410
"ENSG00000166479.9","TMX3",544,623
"ENSG00000166482.11","MFAP4",924,6
"ENSG00000166483.10","WEE1",1740,1343
"ENSG00000166484.19","MAPK7",702,343
"ENSG00000166492.9","FAM86GP",NA,1
"ENSG00000166501.13","PRKCB",36,36
"ENSG00000166503.8","HDGFL3",858,825
"ENSG00000166507.17","NDST2",105,81
"ENSG00000166508.17","MCM7",3811,2808
"ENSG00000166510.13","CCDC68",34,63
"ENSG00000166523.7","CLEC4E",NA,2
"ENSG00000166526.16","ZNF3",1202,738
"ENSG00000166527.7","CLEC4D",1,NA
"ENSG00000166529.14","ZSCAN21",220,200
"ENSG00000166532.15","RIMKLB",3021,1546
"ENSG00000166535.19","A2ML1",5,21
"ENSG00000166546.13","BEAN1",11,3
"ENSG00000166548.15","TK2",647,455
"ENSG00000166557.12","TMED3",1279,1253
"ENSG00000166558.10","SLC38A8",3,NA
"ENSG00000166562.8","SEC11C",1243,409
"ENSG00000166575.16","TMEM135",329,298
"ENSG00000166578.9","IQCD",241,389
"ENSG00000166579.15","NDEL1",1329,1002
"ENSG00000166582.9","CENPV",80,112
"ENSG00000166589.12","CDH16",23,2
"ENSG00000166592.11","RRAD",285,48
"ENSG00000166595.11","CIAO2B",621,584
"ENSG00000166598.14","HSP90B1",70937,36735
"ENSG00000166603.5","MC4R",52,14
"ENSG00000166619.13","BLCAP",1766,1108
"ENSG00000166664.13","CHRFAM7A",4,5
"ENSG00000166669.13","ATF7IP2",402,217
